step,frac_a,frac_a_min,frac_a_max,ensemble
20,0.067,0.16,0.06210526315789474,9
21,0.084,0.22,0.07684210526315789,9
22,0.118,0.24,0.11157894736842106,9
23,0.144,0.28,0.1368421052631579,9
24,0.188,0.28,0.1831578947368421,9
25,0.223,0.28,0.22,9
26,0.242,0.22,0.2431578947368421,9
27,0.268,0.2,0.27157894736842103,9
28,0.286,0.14,0.29368421052631577,9
29,0.304,0.22,0.30842105263157893,9
30,0.337,0.2,0.34421052631578947,9
31,0.363,0.28,0.36736842105263157,9
32,0.396,0.3,0.4010526315789474,9
33,0.416,0.34,0.42,9
34,0.438,0.4,0.44,9
35,0.469,0.48,0.46842105263157896,9
36,0.525,0.64,0.5189473684210526,9
37,0.571,0.6,0.5694736842105264,9
38,0.618,0.48,0.6252631578947369,9
39,0.661,0.46,0.671578947368421,9
40,0.679,0.56,0.6852631578947368,9
41,0.696,0.58,0.7021052631578948,9
42,0.73,0.6,0.7368421052631579,9
43,0.741,0.66,0.7452631578947368,9
44,0.768,0.76,0.7684210526315789,9
45,0.77,0.8,0.7684210526315789,9
46,0.801,0.82,0.8,9
47,0.839,0.7,0.8463157894736842,9
48,0.846,0.84,0.8463157894736842,9
49,0.854,0.78,0.8578947368421053,9
50,0.875,0.78,0.88,9
51,0.879,0.82,0.8821052631578947,9
52,0.879,0.84,0.8810526315789474,9
53,0.89,0.86,0.891578947368421,9
54,0.906,0.96,0.9031578947368422,9
55,0.928,1.0,0.9242105263157895,9
56,0.946,0.98,0.9442105263157895,9
57,0.962,1.0,0.96,9
58,0.979,1.0,0.9778947368421053,9
59,0.98,1.0,0.9789473684210527,9
60,0.985,1.0,0.9842105263157894,9
61,0.989,1.0,0.988421052631579,9
62,0.987,1.0,0.9863157894736843,9
63,0.99,1.0,0.9894736842105263,9
64,0.992,1.0,0.991578947368421,9
65,0.995,1.0,0.9947368421052631,9
66,0.996,0.98,0.9968421052631579,9
67,0.996,0.98,0.9968421052631579,9
68,0.997,1.0,0.9968421052631579,9
69,0.997,1.0,0.9968421052631579,9
70,1.0,1.0,1.0,9
0,0.002,0.02,0.0010526315789473684,10
1,0.004,0.04,0.002105263157894737,10
2,0.008,0.04,0.00631578947368421,10
3,0.016,0.02,0.015789473684210527,10
4,0.012,0.0,0.01263157894736842,10
5,0.011,0.0,0.011578947368421053,10
6,0.012,0.0,0.01263157894736842,10
7,0.014,0.0,0.014736842105263158,10
8,0.015,0.0,0.015789473684210527,10
9,0.021,0.0,0.022105263157894735,10
10,0.02,0.0,0.021052631578947368,10
11,0.022,0.0,0.023157894736842106,10
12,0.024,0.0,0.02526315789473684,10
13,0.024,0.0,0.02526315789473684,10
14,0.022,0.0,0.023157894736842106,10
15,0.022,0.0,0.023157894736842106,10
16,0.021,0.02,0.021052631578947368,10
17,0.018,0.02,0.017894736842105262,10
18,0.027,0.04,0.02631578947368421,10
19,0.037,0.02,0.037894736842105266,10
20,0.037,0.02,0.037894736842105266,10
21,0.037,0.0,0.03894736842105263,10
22,0.046,0.0,0.04842105263157895,10
23,0.034,0.0,0.035789473684210524,10
24,0.032,0.0,0.03368421052631579,10
25,0.029,0.0,0.030526315789473683,10
26,0.026,0.0,0.02736842105263158,10
27,0.022,0.0,0.023157894736842106,10
28,0.026,0.0,0.02736842105263158,10
29,0.018,0.0,0.018947368421052633,10
30,0.011,0.0,0.011578947368421053,10
31,0.008,0.0,0.008421052631578947,10
32,0.005,0.0,0.005263157894736842,10
33,0.002,0.0,0.002105263157894737,10
34,0.003,0.0,0.003157894736842105,10
35,0.002,0.0,0.002105263157894737,10
36,0.001,0.0,0.0010526315789473684,10
37,0.0,0.0,0.0,10
